Dingus Terrortrousers|10:55:56, 11/11/09|<Sagensyg> Napoleon vs Europe was like Google vs Ask Jeeves
allie|09:42:54,24/06/10|<Spacefem> I keep slipping and saying that we're taking spacebaby to the "vet" but no, we took her to the pediatrician for her two week checkup.
o_O|04:51:24,24/06/10|<Harrison_Ford> my and some guy compared weenies <Harrison_Ford> like we just turned away and whipped them out and had a look
o_O|05:02:04,24/06/10|<ShlupQuack> I must pee. <ShlupQuack> And then go to bed. <ShlupQuack> That's what we call a "pee and flee."
WildRaubtier|12:32:40,27/06/10|<Cuch> I on the other hand am your typical Hunter/Gatherer <Cuch> it could be argued I have not actualkly evolved much from the time that that was the only occupation for a man
allie|08:05:22,30/06/10|<Arcueid> j2e hobakurafuto <Meredy> EDICT J2E[hobakurafuto][: No results found :] <Arcueid> That's not even a word <allie> ?you're <Meredy> EDICT X2EJK[you're][: No results found :] <allie> YOU"RE NOT A WORD
Lesley Sprinklechalk|10:25:10,01/07/10|<Hank> An old teacher of mine had one white patch in his hair, we called him seagull poo.
o_O|11:45:17,02/07/10|<WildRaubtier> my mum is fat and she's a complete cow
o_O|12:34:01,02/07/10|<Shiny> I like white pasty bastards
Sagensyg|01:00:38,02/07/10|<Shorty> if I pretend like drew's attacking me and I squeal and scream, Achilles grows extremely concerned and tries to separate us and attack the attacker with kisses. <Sagensyg> Not if the attacker was black <Shorty> he would just kill you.
Zagoonsyg|02:48:58,02/07/10|<Zagoonsyg> Kent <Zagoonsyg> Do the curtains match the carpet <Zagoonsyg> Y/N/Y/Y <Shiny> ew <Fujiko> Y/Y <Fujiko> that looks like a crab
o_O|03:02:21,02/07/10|<Shiny> I hate chocolate chocolate chip pancakes at ihop <Shiny> I love IHOP
o_O|03:41:52,02/07/10|<Lucy> hold on i gotta go change out my earrings
foa|11:06:52,02/07/10|<o_O_o> omg how am I this clever when I'm drunk <o_O_o> I have ninja brains.
o_O|02:54:07,04/07/10|<Azar> lucky for YOU I own no bras <foa> xDDDDDD Yes. That is very lucky for me. I will enjoy the fact that you own no bra and stare at your nipples
foa|11:27:01,05/07/10|<Christopher Waistcoat> Maybe Stephen King is trolling our Final Fantasy message board
Christopher Waistcoat|09:47:57,07/07/10|<allie> Well, this is excellent <allie> Runny Labial Dominos is an anagram of my name
foa|11:15:59,08/07/10|<kotora> that K in her name sounds pretty pretentious btw <cuchulainn> its short for Kaktus
allie|07:23:34,09/07/10|<kotora> i'd like ooze fresh sausage right now <kotora> :(
o_O_o|02:11:57,09/07/10|* Kari is now known as udders
Sagensyg|10:08:55,13/07/10|<Myrn> (_!_) <----- Sagen-face. :) <Sagensyg> I am not a butt <Myrn> :) <Fujiko> ahahaaha that does look like a butt <kotora> nice detail on the butthole there
o_O|10:18:20,13/07/10|<Sagensyg> This asian girl was like "wtf. no more. DONE." on fbook <Sagensyg> and then these two neckbeards commented
allie|10:30:45,13/07/10|<Sagensyg> <Roogle> Who cares if you just went through childbirth, your kids ugly. <Roogle> I don't talk like that <Roogle> I know the difference between your and you're
Sagensyg|10:31:30,13/07/10|<allie> YES <allie> I love ultra balls
o_O|01:09:04,14/07/10|<Roogle> The murder of Edward Rabble and Howard Doof left the small community stunned. The chief prosecutor petitioned the jury to show no leniency, "At ten o' clock, the suspect was reported to have told his friends, 'Tell the rabble to shut off their doof doof,'" leading the prosecution's argument that Edward Rabble was actually forced to kill his friend, Howard Doof.
Lawr|11:20:33,15/07/10|<kotora> the dutch people will never accept that their national team just isn't good enough <kotora> after they came back from south africa people still partied in amsterdam like the football team personally defeated hitler
o_O|12:15:44,15/07/10|<Roogle> Hambone has the tiniest body
Sagensyg|03:28:41,16/07/10|<Larxene> Ya boy lil wayn
Sagensyg|07:20:20,16/07/10|<Sagensyg> Har någon verkligen varit långt även som beslutat att använda ens gå vill ser mer ut som?
o_O|02:44:07,16/07/10|<Sagensyg> Pokemongoloids
o_O|02:56:10,17/07/10|* Sagensyg hugs Myrn * Myrn vomits on Sagen' * Sagensyg gropes
o_O|01:08:43,17/07/10|<kotora> is that an anus machine
Rantzien|06:13:57,18/07/10|<@foa> Often time moist men squirt and spurt milky, chunky, green penile secretions.
allie|06:04:29,19/07/10|<kotora> because everyone here is old <kotora> we only talk about old people stuff
o_O|01:14:28,20/07/10|<otis_glicker> i think someone saw my boner on the couch the other day. i kinda half woke up and noticed that i had a boner. then later i woke up with a blanket on me that wasn't there before.
o_O|02:43:00,20/07/10|* otis_glicker found 3 old hard rabbit turds.
o_O|01:48:51,21/07/10|<otis_glicker> i love balls.
Sagensyg|01:59:47,23/07/10|<Sagensyg> Drew <Sagensyg> Andrew <Shorty> It's not ANDREW <Shorty> you JACKASS
Sagensyg|02:14:12,23/07/10|<Shorty> SURE <Shorty> You STEREOTYPE <Shorty> Go eat some FRIED CHICKEN <Shorty> And GRAPE SODA
Fufu|bbs|11:38:30,23/07/10|<Fujiko> I just had a dream where foa was the queen of the world.
Sagensyg|07:25:03,24/07/10|<FacePoppies> true, but most music in general is generic and caramel-covered blasting toast blast
Sagensyg|12:09:36,27/07/10|<XaiterPhone> Start at one end of Afganistan and drop 10,000 pound bombs and keep going until we are to the Indian border then turn around and nuke Iran until it turns to glass. I know we won't do that because that is where most of King George's friends live. <XaiterPhone> I love internet news comments. Where genocide is a totally legitimate plan.
Fujiko|12:04:01,29/07/10|<Sagensyg> Time to get some good dnb to get me in the mood. <Sagensyg> The Chupacabra mood.
Sagensyg|02:51:34,30/07/10|<grubtillery> anyway my new weapon is knives and i'm going to have skills named after types of knives * grubtillery uses Cleaver * grubtillery uses Shiv * grubtillery uses Steak
o_O|01:42:17,30/07/10|<Sagensyg> You can't get AIDS from a homeless dude busting a nut on your forehead <skottie> my eyesight hasn't gotten any worse at least, which was a surprise.
o_O|02:00:38,30/07/10|<Sagensyg> Getting pissed on was the least of my worries at 15 <Sagensyg> Trust me
o_O|02:30:50,30/07/10|<Sagensyg> "Jesus saves, passes to Moses, SCORE!"
o_O|02:33:24,30/07/10|<Sagensyg> "Cows would live a lot longer if they weren't made out of steaks and leather..."
Sagensyg|03:48:34,30/07/10|<o_O> It reminds me of semen. <grubtillery> argh i want to eat a banana but my mouth is still numb
Sagensyg|02:21:32,31/07/10|<Sagensyg> Shiny can you last two hours <Shiny> Yes
sylvie|02:22:05,31/07/10|<sylvie> blast your music i am listening to harsh noise
Melvin Gibson|03:10:14,31/07/10|<otis_glicker> my old high school had a Drive-Your-Tractor-To-School Day.
Shiny|03:46:32,31/07/10|<Sagensyg> I ran out of Blacks yesterday ;\
Fujiko|03:49:23,31/07/10|<WildRaubtier> they were drilling me a lobotomy or something and all I could think of was how the drill sounded like a caramel-covered techno song
Fujiko|04:13:41,31/07/10|<Sagensyg> Har någon verkligen varit långt även som beslutat att använda ens gå vill ser mer ut som?
Lawr|08:10:26,02/08/10|<Carter-S259> kill all the fucking seal babies
Lawr|08:41:04,02/08/10|<skottie> that's like i asked some kid if he had aim, and he was like "no" and then i found out he did the whole time.
Lawr|02:10:19,02/08/10|<SeanPatrick> pimp out your sister to the unwashed mexicans
Lawr|10:56:47,03/08/10|<FacePoppies> I think that if it's okay to euthanize a dog for attacking a kid, then it should be okay to euthanize a kid for attacking a dog
skottie|01:37:37,03/08/10|<Vidya> i can grow a really nice neckbeard, and most of te cheeks. but no the part that connects it
Lawr|03:04:30,03/08/10|<Hamilton Clodgebanks> I think Toad Lady just farted. <Hamilton Clodgebanks> This is the stench of concentrated evil.
o_O|03:27:18,04/08/10|<Lawr> I want to go to bed <Lawr> But the History of KFC is on TV :/
Hungry Hungry Hippo|02:12:14,05/08/10|<Lawr> Scott do it with me
Lawr|10:56:45,05/08/10|<Lawr> !urban docking <botters> Lawr: The act of placing the head of ones penis inside the foreskin of another's penis.
o_O|03:02:44,06/08/10|<Gravgaard> watching a show about female cops. imagine that shit. what if they menstruated all over some fucking evidence.
o_O|10:34:33,09/08/10|<skottie> my hair is so course i had a black woman go "tsk mmmhmm" when she saw it
o_O|02:26:20,09/08/10|<Carny> watch me wank into a fish bowl and the fish eat my semen, then have millions of fish babies with my head on them
o_O|03:28:31,09/08/10|<skottie> stu darling, be a dear and rub my stomach <skottie> i'm constipated
o_O|04:05:09,09/08/10|<skottie> i want to learn how to proper 2 step so i could do it in the most inappropriate situations <skottie> "well son, you have 1 year to live" :2 step: <skottie> "we are gathered here today, to join these two" :2 step:
o_O|09:39:26,13/08/10|<Lawr> I have <Fujiko> Cancer
Rick Moranis|08:44:39,15/08/10|<Noah> <Spaffy> right now i just thought "what would happen if you shoved mentos and coke up your rectum" <WildRaubtier> i dunno about the coke <WildRaubtier> but the mentos? <Badge> they'd squeeze in nicely
Rick Moranis|09:34:15,15/08/10|<WildRaubtier> men are the best sexytime <WildRaubtier> no babies
Lysander|02:07:09,17/08/10|<tehuber1337> Luke and Toby were married on a Saturday. On what day of the week will their next anniversary be (provided it is not a leap-year)? downright spunky marriage in an IQ test? <luke_c> Leave me outta this <Joben> When will your anniversary be luke_c
Shiny|09:41:50,19/08/10|<Bert> blast YOU PERSIODS
Shiny|01:12:53,19/08/10|<Caraliz> You
Shiny|01:13:19,19/08/10|<Caraliz> You're going to leave me for Shiny
o_O|02:14:55,19/08/10|<Bert> - no witnesses <Bert> - shave pubes <Bert> - no physical evidence <Bert> - use a rubber <Bert> So many things I have to think of when I have sex. smurf
Shiny|05:02:18,19/08/10|<Roogle> I don't know what you mean
o_O|12:38:42,24/08/10|<o_O> cool, numbers work <Lawr> warm, letters collect unemployment
Lawr|12:24:09,26/08/10|<Lawr> I wonder which is the correct spelling <Lawr> Disc or disk <Kuja> i think they both work <Kuja> don't quote me on that though
Shiny|11:18:12,27/08/10|<Xvose> Shinaya T.T <Xvose> and you're hispanic?
skottie|03:52:57,29/08/10|<Packie> all I'm doing right now is unfing his cursor with mine
allie|10:11:08,30/08/10|<foa> HENRY FONDA IS A DREAMBOAT
foa|10:44:20,30/08/10|<@allie> the clap is like rust
o_O|12:09:09,10/09/10|<foa> he has a mustache <foa> of gloss <foa> it is like <foa> a good half inch above his upper lip <foa> it's like he gave a rimjob to a tub of lard.
Shiny|11:42:29,11/09/10|<Lissa> don't worry, my family is Jew
Mark Furniture|03:37:33,13/09/10|* skottie fangirl
Craistocoat Whistopher|11:12:01,14/09/10|<Lissa> i almost forgot how nice Ponty is <Lissa> sh'e suck a sweetie cake
Craistocoat Whistopher|11:13:10,14/09/10|* Lissa plasy conch
Fujiko|06:46:45,25/09/10|<Lissa> How's your thing? <Rantzien> Today I found out the 18th result when you Google my name is a link labeled "Circumcision for boys in Stockholm.
Lawr|11:28:22,27/09/10|<Reesa> i broke 2 toes running to tell you <Reesa> my toe is like swollen :(
Pontusquam Perfectum|09:36:46,03/10/10|<@Pontusquam Perfectum> http://en.wikipedia.org/wiki/Ejaculation_(grammar) <@Pontusquam Perfectum> "Glory to God", "Glory be", or "Praise the Lord" In this context, this is known as a religious ejaculation. <ファラ> so that's how christian monks suppressed their inner desires :p
skottie|03:06:32,04/10/10|<balzac> and I live in England, thou, thee and theyest are heard regulary here
Lawr|02:06:38,04/10/10|<Lawr> Wow did Shorty really just say that white is boring <Lawr> As she is texting this on her white blackberry <Shorty> I'm texting that your black sass is gonna get it
allie|03:54:29,13/10/10|<Kayin> Ah, coffee. Now I can make my monster grow.
allie|04:25:53,13/10/10|<tavaryn> ℳℴℯ❤
o_O|09:45:03,15/10/10|<Reaper> wow so this chatroom has become about as useful and entertaining as a wet shit on the side of the road
allie|11:58:50,17/10/10|Rantzien is now known as Teddy Bear Love Bag
allie|01:19:01,17/10/10|<Kayin> Zero Suit Samus is the best thing to happen to my porn collection in awhile. <Kayin> BEAT THAT FOR OBJECTIFICATION <nunix> You're doing enough beating for everyone, it seems.
o¯O|05:20:21,19/10/10|<eternal_essence> Argh, colds are the worst. <Rantzien> Sort of like Scotland.
o_O|12:59:30,26/10/10|<balzac> I'm all out of jizz atm
allie|02:00:50,28/10/10|<Queen_Martha> If I spend money on the Treasury department, then we can bureaucracy faster
o_O|12:21:12,03/11/10|<balzac> you'll be like all those other losers writing furry web comics and crying tears on to the cocks as they use it as a lube for masturbation
Mark Furniture|10:36:26,03/11/10|<tavaryn> there's a creeper RIGHT outside my hidey hole <tavaryn> which sounds p gross
ò_Ó|11:48:35,15/11/10|<Shiny> SO JEALOUS I WANNA MEET SNOOKI SHES LIEK MY FAV PERSON IN THE WORLD UNF UNF
o_O|03:18:14,01/12/10|<skottie> even though my stomach feels like a gigantic lava asshole
allie|11:56:35,06/12/10|<Kalir> Get thee to a brothel Or nunnery. It matters not
Kenneth Parselmouth|09:25:22,12/01/11|<Carny> Im eating a twister ice lolly <Carny> it'slike sucking a frozen dick
Stephen Kobajs|02:48:59,14/01/11|<balzac> Obituaries are like Craigslist for Necrophiliacs.
Kevin Buttergoose|10:59:36,28/01/11|<Mr1one> The Wizard of Oz.... Just two chicks fighting over a pair of shoes.
Kevin Buttergoose|11:57:58,07/02/11|<skottie> me and wayne just fist bumped <skottie> i'm gonna let him fuck me
o_O|10:54:12,18/02/11|<balzac> for a moment there I thought I have jizz on my shirt <balzac> or me
o_O|12:32:28,21/02/11|<kotora> hey shiny how do you get a virgin pregnant <tavaryn> rape
Hypoallergenic|12:15:08,28/02/11|<Hypoallergenic> I los my bathrobe on the way home from disney land.  That mouse was trying to get into my pants, but the clown stopped it.
SnowCat|08:29:28,04/03/11|<boris> GIVE ME MEAT BOYS
skottie|11:57:37,31/03/11|<o_O> A FILTHYRICHIONNAIRE
mike|01:40:05,24/04/11|<Jentleness> I guess I better breakdown and make some coffee <Jentleness> otherwise I am not going to get any
pants|11:14:52,25/04/11|<TokerTheKid> by day Powdered Toast man is Pastor Toastman, a "cool" youth deacon
Jiro|01:42:27,27/04/11|<Yemen> Oh, man did you see Saudi Arabia get downtrou'd by Iran yesterday? <Oman> Yeah, man it was hilarious. <Yemen> I was talking to Iraq. <Oman> ..... I was talking to INDIA
o_O|11:13:42,28/04/11|<Mel> i have to take a poo
Arthur Biscuitbrains|12:56:41,13/05/11|WildRaubtier> how would you like it if you were fucking in my water and I beat you with a flyswatter <Mel> id love it
Jiro|11:14:25,16/05/11|* Roogle is in the middle of someone
o_O|11:53:17,23/05/11|<Jen> lolz now Brandon is right on top of me D:
Jiro|02:53:03,23/05/11|<Jen> Jamie's bits are long
Proto|02:54:08,23/05/11|<Mel> OHH ITS GETTING THICK
o_O|04:46:03,23/05/11|<Kamalaka> i love that gay video
George Doubletwice|02:50:10,25/05/11|<Kalilung> yesssss <Kalilung> my awesome chests will not be considered oversized packages
Mel|02:55:39,25/05/11|<Crop> You can reach out and grab mine anytime.
Jiro|12:03:43,28/05/11|* Jiro uses Indigenous Rover <eternal_essence> Dear god, it's so native.
Mel|12:41:17,28/05/11|<WildRaubtier> ugh i'm not going to call you just so you can collapse into a corner giggling out of fear
Mel|04:00:23,30/05/11|<EE|Mobile> Dub step would look like " voooooot Pshh Doof doof doof pshhh Chicka chss Pow Vooooo, doof Pow"
Albus Dumblesnorre|11:06:25,31/05/11|argh
Hrafnkell von Ivarsson|01:59:24,01/06/11|<Roogle> I am pretty mean to reptilians <Roogle> I do not like them <Roogle> dinosaurs are dragons <Roogle> I hate them <Roogle> I'm so glad they're not around anymore
Jiro|01:23:33,05/06/11|<Mel> Brandon fell asleep on me <Jen> he's on you? <Mel> i wish
Harold Dogpeas|01:55:14,08/06/11|<Dabeatmaster123> ROOGLE THE MOOGLE YOU'RE ALIVE =D <Roogle> DABEAT THE LABTREAT YOU'RE HERE
Harold Dogpeas|11:17:11,09/06/11|<Mel> 30 minutes gets me a good wank fest
Harold Dogpeas|11:40:57,09/06/11|<nirojan> i love to fap to reindeer porn
o_O|12:28:17,10/06/11|<foa> so now I have chewed food particles on my jeans
Imhotep|07:39:23,11/06/11|<PhosphorSplinter> My hands are also a guilty pleasure.<@Rantzien> Alright, fine; Lynx's hands are mine too
Fresh Prince of Mel Air|02:01:56,11/06/11|<Jen> we fuck like bunnies
Rantzien|06:52:41,14/06/11|<@Jiro> It's good fun too, meeting other insane people <Guardian_XIII> I did that once. Worst night of my life. Some guy drooled on me <Guardian_XIII> Family reunions, amirite
Mel|01:08:31,16/06/11|<enano> Yeah my wood is always slippery when wet
KaiserDragon|01:15:11,16/06/11|<Mel> ive had a girlcrush on Fuji for some time now
KD|Sleeping|01:28:27,16/06/11|<eternal_essence> I have sex in real life...and watch porn.
Jiro|04:49:04,16/06/11|<Guardian_XIII> I hallucinate when it's hot, so I sleep with a fan. <Guardian_XIII> I once watched a monster truck rally on the blankets <Guardian_XIII> It was crazy
õ_Ô|11:11:45,17/06/11|<Justy> when i worked at chuck e cheese i would swear around the kids if their parents were away
Mel|05:25:42,19/06/11|*Roogle goes inside Melissa since she is the party leader
pants|06:20:52,19/06/11|<fifel> What if I hack the rom and start with charizard? | <Beam> That's not reality
pants|12:11:40,20/06/11|<Ater> Surprisingly, Wikipedia doesn't offer the right plural of anuses.
The Beige Cowboy|11:25:52,21/06/11|<Larxene|on> Rofl <Larxene|on> I love rape porn <Larxene|on> My girlfriend started complaining sex hurt once whilst I was nailing her <Larxene|on> I was so turned on <Larxene|on> |:
The Beige Cowboy|11:34:02,21/06/11|<Mel> ILL SUCK YOU OFF!
pants_|12:53:41,22/06/11|<~balzac> bumming, sucking dick and creating jizz fountains
Milk Chicken|12:48:49,22/06/11|<Mel> my boobs are sweating
Rantzien|06:22:23,23/06/11|<kotora> don't worry this is a judgement free zone <Mel> ugg <kotora> are stupid
o_O|11:12:35,23/06/11|<Loony_LiS> me penis is 30 <Loony_LiS> <_< millimeters that is * Loony_LiS pelvic thrust
o_O|02:07:54,23/06/11|<Loony_LiS> I love playing with Jamil <3
o_O|02:33:58,23/06/11|* eternal_essence leaves all the doo doo stains he wants. * eternal_essence stopped wiping years ago.
o_O|05:02:44,23/06/11|<Rantzien> time flies like an arrow, but fruit flies like a banana
mike|04:03:58,25/06/11|<Mirage> it's like your mouth is on fucking fire <Mirage> sensory overload <Mirage> it's like there's an orgasm in my mouth
KD|12:20:35,26/06/11|<demondude> knock knock <KD> who's there? <demondude> ken <KD> ken who? <demondude> KEN YOU NOT TELL?
Loony_MeL|12:20:14,28/06/11|<tav|out> (LIKE A PENIS)
mike|08:02:56,04/07/11|<Phil> Hey Pontus, you were right about the Anne Hathaway movie. <Phil> It was actually pretty good. <Phil> The comedy and story were actually nice icing for the perfectly risen cakes that were Anne Hathaway's bosoms.
mike|08:45:41,04/07/11|<Kalilung> i'm bored with this cake. there are not enough strawberries in it. <Kalilung> i should just acquire more strawberries. <Rantzien> Disregard raspberries, acquire strawberries.
foa|09:53:06,09/07/11|*** foa has joined #eoff*** <@Rantzien> CreeeEEEeEEeEEEperrr * @Rantzien fingers <foa> ..... <foa> wh..what?
Mel|02:15:28,11/07/11|<tavaryn> dudes i wang some.. carrots
Rantzien|09:10:37,11/07/11|<mike> that would be the furnace at the center of the galaxy ;) <mike> the most active star forming region <Phil> Oh...must get pretty hot D: <mike> real men can handle it
mike|10:03:56,14/07/11|<Phil|Mobile> Hey cris, I stuck a wand up my bunghole. <Phil|Mobile> Cause Pontus told me too.
mike|10:04:34,14/07/11|<Phil|Mobile> I may be drunk, but I understand a good pun when I see it. <Phil|Mobile> Or when it's shoved up my bum.
mike|01:01:25,16/07/11|<Mel> and yes i Body Slam Anya <Mel> and other stuff <Mel> Anya espically like being Punted
Mel|03:22:09,16/07/11|<VexNet> who is Clarmel Merkens?
o_O|02:56:21,20/07/11|<Shorty> oh man I'm so ready
o_O|03:48:20,20/07/11|<Shiny> I'm naming my kid MikeFuck2 <Shiny> And daughter will be named SallyShit3
pants|02:40:52,23/07/11|<@Rantzien> convert 100 levi's to calvin klein
tavaryn|05:57:10,23/07/11|<@tavaryn> that's a perfect amount of time to cuddle and bask in afterflow
demondude|06:31:27,25/07/11|573 <Jen> DD is basically my biggest crush ever
Rantzien|10:40:49,25/07/11|<tavaryn> dwarf fortress <Mirage> fucking dwarves, how do they work
Stephen Loach|02:48:50,15/08/11|<Phil> I remember my first ounch. <Phil> My pinky finger and butthole hurt for days.
mike|08:23:00,18/08/11|<Xvose> it's an asians world <Xvose> they're born with wide screen vision
Kalilung|05:26:12,19/08/11|<Racistzien> My Melshake brings all the boys to the Yar <Roo|Work> And they're like, it's better than Yar's
o_O|11:48:16,19/08/11|<Melomancy> OMG i love buttery nipples
rubah|05:09:14,19/08/11|<Rantzien> wolley wolley no knip
mike|12:40:48,21/08/11|<foa> You better shut your mouth or I'm gonna fuck it.
rubah|11:07:24,22/08/11|<Vaeran> I'm not a racist or anything, but I think all these Latinos should just go back to Africa
rubah|01:32:28,22/08/11|<Mel> im suck a lightweight xD
foa|06:18:25,24/08/11|<@foa> People who tell me they're gay, I guess I believe them. Well I do. <@foa> I am really sleepy.
rubah|01:58:40,24/08/11|<Vaeran> wand his penis <Haruhi> * Vaeran waves the "FullMetal Axe of Wonder" and points it at his - 1074 his becomes Impotent.
Rantzien|10:58:19,24/08/11|<@Rantzien> My wang is an ampulla full of holy oil. Wanna be coronated, babe?
Professor Artichoke|11:26:17,25/08/11|<foa> I could probably blow a billionaire ina day <foa> A BILLION DOLLARS <foa> jesus christ
Jiro|10:40:27,25/08/11|<mike> * Dak does a slightly creepy dance that kind of resembles a kangaroo bouncing about <mike> * Mike does a really creepy dance that resembles an incredibly furious brown person
Fufu|06:49:16,26/08/11|<@Fufu> Har någon verkligen varit långt även som beslutat att använda ens gå vill göra se mer ut som?
Jiro|01:55:24,26/08/11|* Gordon Swearching explodes into a giant roaring fireball and chases you all like the kid with dog poo on a stick in the playground
Fufu|11:21:39,29/08/11|<WildRaubtier> gonna harrison ford this shit SO HARD
foa|12:07:58,31/08/11|<Kalilung> i mean, i appreciate a good ride, but it doesn't matter to me what gives it.
Rantzien|11:50:42,31/08/11|<@foa> I got a little milk to come out
Jiro|01:48:35,03/09/11|<foa> i'm like a retarded puppy. but not even that because i'm not that cute i'm like a retarded iguana.
Jiro|06:50:06,04/09/11|<Rantzien> so I was super afraid trying to dance naked as convincing as possible
Fufu|09:41:09,04/09/11|<Rantzien> "He who has not laid in bed reading comics on a sunny summer's day doesn't know what intellectual freedom is" -- My mother's cousin
mike|10:14:24,04/09/11|<Fufu> Was it Czech passports? <Fufu> I never czeched >:D
Jiro|10:51:41,04/09/11|<Racistzien> Oh my god these muffins are so sweet my brain explodes
Professor Artichoke|10:19:41,06/09/11|<Rantzien> I'm ashamed to know you. <Phil> I can't imagine how ashamed you are to have done all those kinky things with me then. <Rantzien> Ashamed I may be, but I'll never regret that night. <@Rantzien> You know the one. <Rantzien> The one with the figs and the little vietnamese boy. <Phil> My gooch is still itchy :'D <Rantzien> Sometimes I think I can still smell the vaseline on myarm, all the way up to my elbow. <Phil> The underside of my tongue still tastes like burnt rubber and smegma.
Rantzien|08:37:01,06/09/11|<Phil> I can masturbate and drum, but it's not pretty, and I always clean up afterwards.
Mel|09:24:41,07/09/11|<@Jiro> put my pennis to ur muzzle kent
Nigel Sneech|12:06:35,07/09/11|<Mel> guys you really know how to get me hard
Jiro|01:36:30,09/09/11|<Jen> I was thinking along the lines of my menstrual cycle being irregular <Phil|Mobile> God I'm hungry!!!
Oswald Phalanges|02:23:56,10/09/11|<@Rantzien> yeah, I think I'm ditching this <@Rantzien> it was half a bucketfull too <@Rantzien> sometimes I wish I was a starving child so that I wouldn't care and eat it anyway but then I'm like no why would I wish that
foa|06:31:47,11/09/11|<Kali|Mobi> What does it feel like? <@foa> to scratch myself? <@foa> pretty good.
PhilPS3|05:25:20,13/09/11|<Jen> and Now, the lovely truth is; if I could the damn page I could probaboy adorn it with propers sepells necessary to make it urn
foa|01:26:11,14/09/11|<Jen> Fufu is eating foa <Jen> she's tasty
Bruce Beetleborgs|10:34:02,15/09/11|<sharkythesharkdogg> I'm back <sharkythesharkdogg> just in time to see an underaged girl get a carrot facial
o_O|10:43:28,20/09/11|<@foa> Also I am still keeping bloodstained hooves and snout
o_O|11:25:26,21/09/11|<@foa> okay <@foa> I'm coming <@foa> FUCK
Magical and Rad|05:18:26,21/09/11|<WildRaubtier> lol when I was like 11 I realised that the tip of my penis was really really ticklish <WildRaubtier> I told everyone about it
mike|09:43:40,23/09/11|<Phil|Mobile> I have 10 shots of tequila in this baby. <Rantzien> Using fetuses as liquor containers... that is pretty manly, I'll admit. <Rantzien> "You have to squeeze the belly mate... no, not like that, it'll come out both ends. Yeah, that one was to be named Jack."
Fufu|06:30:30,26/09/11|<@Racistzien> Speaking of, Mel, isn't Ravi a little... dark? <Mel> Yes <Mel> and peutro rican
foa|08:16:15,26/09/11|07<choco-chocobo> 01you violated my jellybean
Sinjin St John Sinsenjinsen|07:02:57,11/11/11|* Mel plays with self
Steve_Bees|02:42:36,13/11/11|<Mel> I like anal <Mel> I like penis <Joe Bryan> i like anal too <Joe Bryan> and i love penis * Mel fingers asshole
Steve_Bees|02:31:08,28/12/11|<foa> I would beat the one who made the wish into submission <foa> and shit in his mouth everyday <foa> Until he was dead. <foa> then I would jam a cocktail mint up my butt and take all my nutrition intravenously
Mel|16:05:18,07/02/12|<@mike> Probably better than peeing it onto the floor and drinking it up from there
Jiro|16:06:02,07/02/12|<WildRaubtier> oh my god everytime I try to talk about my birds in vietnamese hoa always thinks I'm talking about her vag  <@Rantzien> <Kent in 5 years> and then, my daughter, your vagina took off and flew up into a tree so the pussy couldn't eat it
Jiro|16:06:14,07/02/12|<Cronoid> wow almost said ate a lot of lesbian for some reason
Jiro|16:06:25,07/02/12|<@foa> If you're in my lap that means I get to touch your junk.
Jiro|16:06:59,07/02/12|<Cim> and by the time he set his balls on the table i was too disgusted to look away
Jiro|16:07:08,07/02/12|<shion> I just dance around in my underwear and listen to bad music
Jiro|16:07:20,07/02/12|<ShlupQuack> Now I have to look up that scene of him masturbating so I can sleep tonight...
Jiro|16:07:33,07/02/12|<@Rantzien> Quit being a faggot and suck that dick!
Jiro|16:07:52,07/02/12|<@foa> "I don't care if it IS your baby!  You can't drink it's pee."
Jiro|16:08:03,07/02/12|<Kalilung> good way to endup with mouth herpes
mike|19:50:30,10/02/12|<Phil> Keep an eye out for the new commercial featuring yours truly. <Phil> 7 out of 10 people said they would watch it again, the other three said that they came after the first viewing.
Phil|14:48:16,12/02/12|<mike> Creeping, the number 2 favourite past time of internet people <kotora> what's the first <mike> I dunno, raiding I guess
mike|19:22:49,14/02/12|asasdgf
Jiro|16:37:39,21/02/12|<kotora> hugging girls can give me boners at times k
mike|19:50:27,01/03/12|<Iceglow> fuck me my head still feels like a pig shat in it
Jiro|16:37:39,21/02/12|<Rantzien> Man, I spent all of last night looking at weird penises. <Rantzien> I feel like I have a penis hangover.
Jiro|16:37:39,21/02/12|<Rantzien> Okay, the inside of my mouth tastes like a bukkake. Time to go eat something
Kishi|09:34:00,17/08/01|<Kishi> Your singing heart makes my pancreas quiver with joy.  <BOU> your quivering pancreas makes my mouse click the [X] in the upper right.
Kishi|09:34:00,17/08/01|<Kishi> Remember that scene in that one movie where the medeival guy travels to the present and then he eats that girl's lipstick? <Del_Snizz> You mean in The Godfather?
Kishi|09:34:00,17/08/01|<Kishi> So...were you gang-raped by a mob of monocle-crazed French people with berets and striped shirts and cigarettes in long cigarette holders and bandanas around their necks? <Del_Snizz> No, although I did see a mime. That's pretty close to violent rape.
Drex|07:53:00,19/08/01|<Del_Snizz> I was just wondering if your AIM name, Drex Olympus, purposefully contains the secret message "Sex up Dr. Moly." 
Umi Butterfly|08:01:00,22/08/01|* Matt pins Wasubu down and puts his mouth on Wasubu's tummy *ffppptpttptptptpt*
ChibiRinoa|01:36:00,02/09/01|* Kildarre throws a tiny rock at Wyl.  *** Wyllius has quit IRC (Connection reset by peer)
